name,sport,nationality,continent,year,event,feat,genre,image_name,info
Regla Cárdenas,Athlétisme,Cuba,Amérique du Sud,1996,Heptathlon,Participation,Feminin,Regla-Cardenas.jpg,Première athlète cubaine à participer
Magalys García,Athlétisme,Cuba,Amérique du Sud,1996,Heptathlon,Participation,Feminin,Magalys-Garcia.jpg,Première athlète cubaine à participer
Diane Guthrie-Gresham,Athlétisme,Jamaïque,Amérique du Sud,1996,Heptathlon,Participation,Feminin,Diane-Guthrie-Gresham.jpg,Première athlète jamaïcaine à participer
Svetlana Kazanina,Athlétisme,Kazakhstan,Asie,1996,Heptathlon,Participation,Feminin,Svetlana-Kazanina.jpg,Première athlète kazakh à participer
Natallia Sazanovich,Athlétisme,Biélorussie,Europe,1996,Heptathlon,Médaille,Feminin,Natallia-Sazanovich.jpg,Première athlète biélorusse en argent
Imma Clopés,Athlétisme,Espagne,Europe,1996,Heptathlon,Participation,Feminin,Imma-Clopes.jpg,Première athlète espagnole à participer
Giuliana Spada,Athlétisme,Italie,Europe,1996,Heptathlon,Participation,Feminin,Giuliana-Spada.jpg,Première athlète italienne à participer
Denise Lewis,Athlétisme,Royaume-Uni,Europe,1996,Heptathlon,Médaille;Titre,Feminin,Denise_Lewis_(cropped).jpg,Première athlète britannique titrée - Première athlète britannique en bronze
Marsha Mark-Baird,Athlétisme,Trinité et Tobago,Amérique du Sud,2000,Heptathlon,Participation,Feminin,Marsha_Mark-Baird.jpg,Première athlète trinadienne à participer
Pramila Aiyappa,Athlétisme,Inde,Asie,2000,Heptathlon,Participation,Feminin,Pramila_Ganapathy_Gudanda.jpg,Première athlète indienne à participer
Soma Biswas,Athlétisme,Inde,Asie,2000,Heptathlon,Participation,Feminin,Soma_Biswas_-_Kolkata_2023-06-21_9350_Cropped.jpg,Première athlète indienne à participer
Sofiya Kabanova,Athlétisme,Ouzbékistan,Asie,2000,Heptathlon,Participation,Feminin,penta-2000.jpg,Première athlète ouzbék à participer
Asimina Vanakara,Athlétisme,Gréce,Europe,2000,Heptathlon,Participation,Feminin,Asimina-Vanakara.jpg,Première athlète grecque à participer
Larissa Netšeporuk,Athlétisme,Ukraine,Europe,2000,Heptathlon,Participation,Feminin,penta-2000.jpg,Première athlète ukrainienne à participer
Lyudmyla Blonska,Athlétisme,Ukraine,Europe,2000,Heptathlon,Participation,Feminin,1024px-Summer_Olympics_2008_-_Lyudmila_Blonska.jpg,Première athlète ukrainienne à participer
Janice Josephs,Athlétisme,Afrique du Sud,Afrique,2004,Heptathlon,Participation,Feminin,Janice-Josephs.jpg,Première athlète sud africaine à participer
Margaret Simpson,Athlétisme,Ghana,Afrique,2004,Heptathlon,Participation,Feminin,Margaret-Simpson.jpeg,Première athlète ghanéenne à participer
Yuki Nakata,Athlétisme,Japon,Asie,2004,Heptathlon,Participation,Feminin,yuki-nakata-df97da86-c6a0-4aa8-96f2-baeb1b28187-resize-750.jpeg,Première athlète japonaise à participer
Austra Skujytė,Athlétisme,Lituanie,Europe,2004,Heptathlon,Médaille,Feminin,Austra_Skujyte_Paris_2011.jpg,Première athlète lituanienne en argent
Naide Gomes,Athlétisme,Portugal,Europe,2004,Heptathlon,Participation,Feminin,Naide_Gomes.JPG,Première athlète portugaise à participer
Carolina Klüft,Athlétisme,Suéde,Europe,2004,Heptathlon,Titre,Feminin,800px-Carolina_Kluft.jpg,Première athlète suédoise titrée
Wassana Winatho,Athlétisme,Thaïlande,Asie,2008,Heptathlon,Participation,Feminin,Wassana-Winatho.jpeg,Première athlète thaïlandaise à participer
Aiga Grabuste,Athlétisme,Lettonnie,Europe,2008,Heptathlon,Participation,Feminin,Aiga_Grabuste_at_TNT_Fortuna_Meeting_in_Kladno_16June2011_045.jpg,Première athlète lettonne à participer
Nataliya Dobrynska,Athlétisme,Ukraine,Europe,2008,Heptathlon,Titre,Feminin,Nataliya_Dobrynska_2013.jpg,Première athlète ukrainienne titrée
Uhunoma Osazuwa,Athlétisme,Nigéria,Afrique,2012,Heptathlon,Participation,Feminin,Uhunoma-Osazuwa.jpg,Première athlète nigérianne à participer
Brianne Theisen-Eaton,Athlétisme,Canada,Amérique du Nord,2016,Heptathlon,Médaille,Feminin,Briannetheiseneaton2014cwg.jpg,Première athlète canadienne en bronze
Akela Jones,Athlétisme,Barbades,Amérique du Sud,2016,Heptathlon,Participation,Feminin,Akela_Jones_2016.jpg,Première athlète barbadienne à participer
Evelis Aguilar,Athlétisme,Colombie,Amérique du Sud,2016,Heptathlon,Participation,Feminin,Evelis-Aguilar.jpg,Première athlète colombienne à participer
Alysbeth Félix,Athlétisme,Porto Rico,Amérique du Sud,2016,Heptathlon,Participation,Feminin,Alysbeth-Felix.jpg,Première athlète porto-ricaine à participer
Ivona Dadic,Athlétisme,Autriche,Europe,2016,Heptathlon,Participation,Feminin,Ivona_Dadic_Austrian_Olympic_Team_2016_outfitting_5.jpg,Première athlète autrichienne à participer
Nafissatou Thiam,Athlétisme,Belgique,Europe,2016;2021,Heptathlon,Titre,Feminin,Nafissatou_Thiam_Oregon_2022_(2).jpg,Première athlète belge titrée - Seule belge (homme compris) a avoir défendu son titre
Odile Ahouanwanou,Athlétisme,Bénin,Afrique,2021,Heptathlon,Participation,Feminin,Odile_Ahouanwanou_à_Douala_(2).jpg,Première athlète béninoise à participer
Marthe Koala,Athlétisme,Burkina Faso,Afrique,2021,Heptathlon,Participation,Feminin,Marthe_Koala_2016.jpg,Première athlète burkinabé à participer
Anouk Vetter,Athlétisme,Pays-Bas,Europe,2021,Heptathlon,Médaille,Feminin,Anouk_Vetter_Amsterdam_2016.jpg,Première athlète hollandaise en argent
Mathilde Bataille,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Honorine Delescluse,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,Honorine-Delescluse.jpg,Première gymnaste française à participer
Louise Delescluse,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Galuëlle Dhont,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Valentine Héméryck,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Paulette Houtéer,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Georgette Meulebroeck,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Renée Oger,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Antonie Straeteman,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Jeanne Vanoverloop,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Berthe Verstraete,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28.jpg,Première gymnaste française à participer
Geneviève Vankiersbilck,Gymnastique,France,Europe,1928,Concours général en équipe,Participation,Feminin,Genevieve-Vankiersbilck.jpg,Première gymnaste française à participer
Valéria Frantz-Herpich,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28-2.jpeg,Première gymnaste hongroise à participer
Mária Hámos,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,Maria-Hamos.jpg,Première gymnaste hongroise à participer
Aranka Hennyei,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28-2.jpeg,Première gymnaste hongroise à participer
Irén Hennyei,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28-2.jpeg,Première gymnaste hongroise à participer
Anna Kael,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28-2.jpeg,Première gymnaste hongroise à participer
Margit Kövessi,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,Margit-Kovessi.jpg,Première gymnaste hongroise à participer
Margit Pályi,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,Margit-Palyi.jpg,Première gymnaste hongroise à participer
Irén Rudas,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28-2.jpeg,Première gymnaste hongroise à participer
Aranka Szeiler,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28-2.jpeg,Première gymnaste hongroise à participer
Ilona Szöllõsi,Gymnastique,Hongrie,Europe,1928,Concours général en équipe,Participation,Feminin,gym-28-2.jpeg,Première gymnaste hongroise à participer
Judit Tóth,Gymnastique,Hongrie,Europe,1928;1936,Concours général en équipe,Participation;Médaille,Feminin,Judit-Toth.jpg,Première gymnaste hongroise à participer - Première gymnaste hongroise en bronze
Bianca Ambrosetti,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,Bianca-Ambrosetti.jpg,Première gymnaste italienne en argent
Lavinia Gianoni,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,1928-italy-header-image.jpg,Première gymnaste italienne en argent
Luigina Giavotti,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,Luigina-Giavotti.jpg,Première gymnaste italienne en argent
Virginia Giorgi,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,1928-italy-header-image.jpg,Première gymnaste italienne en argent
Germana Malabarba,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,1928-italy-header-image.jpg,Première gymnaste italienne en argent
Carla Marangoni,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,Photo_of_Carla_Marangoni.jpg,Première gymnaste italienne en argent
Luigina Perversi,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,1928-italy-header-image.jpg,Première gymnaste italienne en argent
Diana Pizzavini,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,1928-italy-header-image.jpg,Première gymnaste italienne en argent
Anna Tanzini,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,1928-italy-header-image.jpg,Première gymnaste italienne en argent
Carolina Tronconi,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,Carolina-Tronconi.jpg,Première gymnaste italienne en argent
Ines Vercesi,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,1928-italy-header-image.jpg,Première gymnaste italienne en argent
Rita Vittadini,Gymnastique,Italie,Europe,1928,Concours général en équipe,Médaille,Feminin,1928-italy-header-image.jpg,Première gymnaste italienne en argent
Estella Agsteribbe,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,Estella_Agsteribbe_(1928).jpg,Première gymnaste hollandaise titrée
Jacomina van den Berg,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,Mien_van_den_Berg_(1928).jpg,Première gymnaste hollandaise titrée
Alida van den Bos,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,Alie_van_den_Bos_(1928).jpg,Première gymnaste hollandaise titrée
Petronella Burgerhof,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,gym-28-3.jpg,Première gymnaste hollandaise titrée
Elka de Levie,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,Elka_de_Levie_(1928).jpg,Première gymnaste hollandaise titrée
Helena Nordheim,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,Lea_Nordheim_(1928).jpg,Première gymnaste hollandaise titrée
Anna Dresden-Polak,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,Ans_Polak_(1928).jpg,Première gymnaste hollandaise titrée
Petronella van Randwijk,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,gym-28-3.jpg,Première gymnaste hollandaise titrée
Hendrika van Rumt,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,Riek_van_Rumt_(1928).jpg,Première gymnaste hollandaise titrée
Jud Simons,Gymnastique,Pays-Bas,Europe,1928,Concours général en équipe,Titre,Feminin,gym-28-3.jpg,Première gymnaste hollandaise titrée
